Date,Year,Month,Month_Name,Day,Day_Name,Day_Of_Week,Day_Type,Is_Weekend,Is_Public_Holiday,Season,Quarter,Region,Hospital,ED_Trolleys,Ward_Trolleys,Total_Trolleys,Surge_Capacity,ED_Occupancy_Pct,Delayed_Transfers,Total_Waiting_24hr,Over75_Waiting_24hr,Precipitation,Precipitation_Category
2023-06-12,2023,6,June,12,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,8,0,8,26,30.8,8,2,0,63.37,Low (50-100mm)
2023-06-12,2023,6,June,12,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,18,36,54,27,66.7,13,5,0,63.37,Low (50-100mm)
2023-06-12,2023,6,June,12,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,11,0,11,13,84.6,4,0,0,63.37,Low (50-100mm)
2023-06-12,2023,6,June,12,Monday,0,Weekday,0,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,5,0,5,5,100.0,4,9,11,63.37,Low (50-100mm)
2023-06-12,2023,6,June,12,Monday,0,Weekday,0,0,Summer,Q2,HSE West & North West,Sligo University Hospital,9,11,20,12,75.0,8,12,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,1,0,1,0,,0,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,0,,6,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,3,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,9,4,13,4,225.0,9,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,4,0,4,20,20.0,7,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,27,0,27,0,,57,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,28,28,56,36,77.8,8,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,12,12,24,41,29.3,1,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,15,15,30,7,214.3,8,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,0,0,0,2,0.0,5,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,0,0,0,13,0.0,7,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,7,0,7,8,87.5,31,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,1,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,9,12,21,12,75.0,46,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,21,3,24,22,95.5,26,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,18,18,36,17,105.9,3,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,16,0,16,20,80.0,13,2,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,17,40,57,53,32.1,12,4,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,0,0,0,,4,0,0,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,2,0,2,1,200.0,4,8,2,63.37,Low (50-100mm)
2023-06-13,2023,6,June,13,Tuesday,1,Weekday,0,0,Summer,Q2,HSE West & North West,Sligo University Hospital,8,2,10,12,66.7,8,1,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,2,0,2,0,,0,1,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,0,,6,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,6,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,14,4,18,4,350.0,10,3,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,10,0,10,22,45.5,8,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,51,0,51,8,637.5,62,15,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,19,19,38,42,45.2,1,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,21,0,21,12,175.0,38,6,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,13,0,13,12,108.3,7,4,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,2,0,2,2,100.0,5,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,0,0,0,20,0.0,7,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,6,0.0,31,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,13,9,22,16,81.2,47,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,22,2,24,22,100.0,25,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,15,8,23,8,187.5,18,4,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,13,13,26,20,65.0,1,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,18,0,18,19,94.7,13,2,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,19,37,56,41,46.3,9,5,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,0,0,0,,4,0,0,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,1,0,1,0,,3,14,15,63.37,Low (50-100mm)
2023-06-14,2023,6,June,14,Wednesday,2,Weekday,0,0,Summer,Q2,HSE West & North West,Sligo University Hospital,14,15,29,14,100.0,8,9,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,1,0,1,0,,0,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,3,0,3,0,,6,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,5,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,18,4,22,4,450.0,10,2,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,11,0,11,20,55.0,8,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,41,0,41,12,341.7,61,4,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,22,0,22,20,110.0,43,3,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,9,0,9,12,75.0,38,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,9,0,9,12,75.0,6,6,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,6,0,6,2,300.0,5,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,3,0,3,24,12.5,7,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,5,0.0,31,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,1,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,21,6,27,18,116.7,49,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,15,5,20,41,36.6,22,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,15,15,30,17,88.2,4,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,9,0,9,8,112.5,19,2,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,26,0,26,18,144.4,10,7,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,9,32,41,29,31.0,12,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,0,0,0,,4,0,0,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,0,0,0,0,,4,11,17,63.37,Low (50-100mm)
2023-06-15,2023,6,June,15,Thursday,3,Weekday,0,0,Summer,Q2,HSE West & North West,Sligo University Hospital,11,17,28,13,84.6,7,7,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,5,0,5,6,83.3,6,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,4,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,5,3,8,3,166.7,16,1,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,8,0,8,30,26.7,8,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,27,0,27,12,225.0,61,8,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,20,0,20,20,100.0,42,3,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,14,0,14,6,233.3,39,1,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,5,0,5,15,33.3,8,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,2,0,2,0,,4,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,1,1,2,6,16.7,32,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,15,6,21,18,83.3,52,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,16,4,20,26,61.5,24,6,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,9,6,15,8,112.5,17,2,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,4,0,4,8,50.0,20,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,22,0,22,19,115.8,10,8,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,7,34,41,21,33.3,10,2,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,1,1,0,,3,0,0,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,1,0,1,0,,4,15,13,63.37,Low (50-100mm)
2023-06-16,2023,6,June,16,Friday,4,Weekday,0,0,Summer,Q2,HSE West & North West,Sligo University Hospital,15,13,28,14,107.1,7,6,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,4,0,4,0,,0,2,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,3,0,3,0,,6,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,5,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,0,0,0,0,,16,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,0,0,0,4,0.0,8,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,7,0,7,12,58.3,64,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,20,20,40,41,48.8,2,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,2,0,2,6,33.3,37,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,0,,8,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,1,0,1,3,33.3,4,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,0,0,0,12,0.0,7,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,1,0.0,32,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,6,1,7,7,85.7,52,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,9,2,11,21,42.9,24,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,2,8,10,0,,23,2,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,3,0,3,6,50.0,21,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,UH Kerry,27,0,27,18,150.0,16,9,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,UH Limerick,4,21,25,35,11.4,9,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,0,0,0,,3,0,0,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,0,0,0,0,,3,8,10,63.37,Low (50-100mm)
2023-06-17,2023,6,June,17,Saturday,5,Weekend,1,0,Summer,Q2,HSE West & North West,Sligo University Hospital,8,10,18,11,72.7,7,5,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,4,0,4,0,,0,2,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,8,0,8,0,,6,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,5,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,1,2,3,10,10.0,16,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,0,0,0,10,0.0,8,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,11,11,22,64,17.2,2,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,30,30,60,41,73.2,5,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,3,0,3,10,30.0,4,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,0,0,0,14,0.0,7,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,0,,32,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,1,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,3,0,3,12,25.0,52,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,4,2,6,22,18.2,24,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,0,7,7,8,0.0,23,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,4,0,4,5,80.0,21,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,UH Kerry,17,0,17,10,170.0,16,4,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,UH Limerick,5,32,37,61,8.2,9,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE Dublin & South East,Wexford General Hospital,0,0,0,0,,3,0,0,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE West & North West,Portiuncula University Hospital,3,3,6,3,100.0,10,15,25,63.37,Low (50-100mm)
2023-06-18,2023,6,June,18,Sunday,6,Weekend,1,0,Summer,Q2,HSE West & North West,Sligo University Hospital,10,15,25,12,83.3,7,9,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Mullingar,6,0,6,0,,0,2,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,0,,6,2,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,MRH Tullamore,0,0,0,3,0.0,5,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Naas General Hospital,3,4,7,4,75.0,16,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,5,2,7,39,12.8,8,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. James's Hospital,24,0,24,10,240.0,64,2,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,St. Vincent's University Hospital,44,0,44,0,,41,15,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tallaght University Hospital,14,0,14,12,116.7,37,1,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,12,0.0,8,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Cavan General Hospital,10,0,10,3,333.3,4,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Connolly Hospital,4,0,4,30,13.3,7,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady of Lourdes Hospital,3,0,3,1,300.0,32,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,1,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Cork University Hospital,10,8,18,17,58.8,52,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Galway University Hospital,25,6,31,22,113.6,24,1,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Letterkenny University Hospital,18,18,36,23,78.3,6,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,Mercy University Hospital,8,0,8,7,114.3,21,0,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Kerry,15,0,15,28,53.6,16,5,0,63.37,Low (50-100mm)
2023-06-19,2023,6,June,19,Monday,0,Weekday,0,0,Summer,Q2,HSE Dublin & South East,UH Limerick,12,39,51,16,75.0,9,1,0,63.37,Low (50-100mm)
